CustomerID,Recency,Frequency,Monetary,Monetary_log,Cluster
15032,93,3,4959.1,8.50918118080606,
15033,45,3,1169.14,7.064878678752998,
15034,69,5,2664.83,7.888270732764035,
15036,14,2,245.69,5.508132487650914,
15038,24,4,517.45,6.250843591004287,
15039,8,29,15220.960000000001,9.630494401048296,
15041,7,1,180.35,5.200428865728911,
15042,36,1,135.93,4.919469846344143,
15044,13,12,5048.07,8.526959346894321,
15045,94,1,388.9,5.965890295988552,
15046,10,9,2920.2599999999998,7.979770309039335,
15047,106,1,343.62,5.842442360714953,
15048,57,2,256.45,5.55082552649215,
15049,110,1,121.17000000000002,4.8054135174159684,
15052,156,1,215.78,5.378883014387604,
15053,118,1,222.65,5.410082329878857,
15057,112,2,1489.5,7.306866913118126,
15058,20,6,1011.31,6.919990127050432,
15059,7,5,732.93,6.598413656219302,
15061,8,32,32220.04,10.380374934298183,
15062,54,3,814.04,6.703237191791092,
15063,50,1,370.79999999999995,5.918356075287344,
15065,1,3,2608.75,7.867009710288408,
15067,119,1,848.05,6.74411807739231,
15068,93,1,239.95999999999998,5.484630944611529,
15069,16,1,1109.53,7.012592657827759,
15070,209,1,106.2,4.674696248636701,
15071,112,1,588.6700000000001,6.379563058386947,
15073,22,2,861.96,6.760368340067173,
15076,9,1,880.85,6.782021973516374,
15078,27,14,4184.16,8.339300213972926,
15079,49,4,895.61,6.798620984904737,
15081,45,2,248.05,5.5176536795192925,
15083,93,1,88.2,4.490881039585964,
15087,118,1,306.94,5.7299049588017725,
15090,145,1,381.32,5.946257954269902,
15092,52,2,457.81,6.1286361810072245,
15093,43,4,3396.68,8.130848124754351,
15095,40,1,770.5,6.648336671803215,
15098,19,1,297.0,5.697093486505405,
15100,170,3,876.0,6.776506992372183,
15101,196,1,102.28,4.637443746538387,
15104,33,2,1027.44,6.93579837000678,
15106,48,2,778.45,6.65858854275869,
15107,148,6,319.5,5.7698822763607245,
15108,23,3,623.45,6.4368712623090945,
15109,82,1,484.95,6.18610573794948,
15110,155,1,169.65,5.139614675352716,
15111,209,1,288.5,5.66815529701305,
15114,19,4,1027.25,6.935613607110533,
15116,41,1,479.65,6.175139354511825,
15117,52,1,120.4,4.799090878625398,
15119,82,1,266.4,5.588745664667843,
15121,125,1,295.15,5.690866082722974,
15122,41,2,930.61,6.83691427217327,
15123,43,1,1069.47,6.9758530833493335,
15124,28,1,90.75,4.51906748693468,
15125,9,8,8380.18,9.033743995018973,
15128,5,2,858.1,6.755885329644011,
15129,13,7,1801.33,7.496835551257774,
15130,6,1,330.11,5.802450646452902,
15132,36,2,489.87,6.196179326953758,
15133,94,2,657.9,6.490571777919774,
15134,14,3,411.08,6.021217505257329,
15135,76,1,139.05,4.941999501706118,
15139,76,2,178.96,5.192734603972972,
15140,35,3,1127.45,7.02860028867434,
15143,62,1,259.45,5.562410904191201,
15144,54,5,1695.02,7.436039608735149,
15145,64,2,724.03,6.58621303330892,
15146,1,2,1327.16,7.1915498047067254,
15147,77,1,623.5,6.436951329565632,
15150,23,2,1318.07,7.184682221817085,
15152,24,1,756.1,6.629495345109261,
15157,195,1,1085.46,6.9906799835562845,
15159,8,15,5645.59,8.638807102114004,
15160,194,1,158.16,5.069909985558728,
15163,29,1,155.0,5.049856007249537,
15164,45,2,368.18,5.911284329980454,
15165,210,1,487.75,6.1918511112995755,
15167,157,1,163.0,5.099866427824199,
15171,168,1,1289.5,7.162785019158669,
15172,33,2,526.2,6.2675799831882975,
15174,159,1,135.75,4.91815444130209,
15178,97,1,40.5,3.7256934272366524,
15179,70,3,1455.12,7.283530642942907,
15180,204,1,87.5,4.483002552013883,
15181,12,2,434.99999999999994,6.077642243349034,
15182,105,1,370.48,5.917495026907807,
15184,27,1,235.23000000000002,5.464805906705667,
15186,5,1,229.26,5.439209105245518,
15187,5,2,1038.8,6.946783665949615,
15189,0,19,6319.43,8.751542522801108,
15192,28,2,737.99,6.605284389056917,
15194,7,10,4067.51,8.31103211804201,
15197,89,2,773.25,6.651894818853312,
15199,72,2,657.15,6.4894328688714165,
15201,41,2,602.27,6.402364857706086,
15203,35,2,692.9,6.542327857905503,
15204,194,1,316.58,5.760729755097951,
15206,112,1,17.700000000000003,2.928523523860541,
15208,0,2,323.52,5.782347167526864,
15210,62,1,331.18,5.805676990670853,
15211,202,1,383.07,5.950824827641287,
15212,78,1,101.8,4.632785353021065,
15213,155,2,328.35,5.797121015086702,
15214,20,2,651.63,6.481010353068922,
15218,15,4,2447.6,7.803271711639815,
15219,13,1,305.75,5.7260330835910205,
15220,6,4,946.81,6.854154060226932,
15221,203,1,403.25,6.002033498457216,
15222,155,1,585.0,6.373319789577012,
15223,62,2,755.75,6.629032947901828,
15224,195,2,322.08,5.777899970574095,
15225,71,1,409.40000000000003,6.01713229385656,
15226,147,1,154.41,5.04606678592752,
15227,52,3,876.8199999999999,6.777441561227888,
15228,6,2,1253.45,7.134452508495644,
15230,76,2,429.6,6.065179584930263,
15234,113,1,197.0,5.288267030694535,
15235,54,12,2247.51,7.718023053610256,
15236,135,1,321.05,5.7747068129929,
15237,40,2,1093.65,6.998189956453345,
15238,21,1,300.14,5.707575272894897,
15240,28,3,1045.38,6.9530918673704285,
15241,20,4,1065.36,6.97200625878366,
15244,85,1,297.94,5.700242884357668,
15245,24,2,1737.72,7.460904489314541,
15246,75,2,514.15,6.244458120391077,
15249,33,5,2841.37,7.9523934901901,
15251,15,3,5489.2,8.610719963712521,
15252,20,1,300.55,5.708935839896996,
15253,6,1,173.85,5.163928463509385,
15257,120,1,152.14999999999998,5.031417833278784,
15258,5,2,623.16,6.4364067457583465,
15260,23,5,1270.48,7.147936855285064,
15262,160,1,178.95000000000002,5.19267903452504,
15265,72,1,712.24,6.569817969665846,
15266,175,1,119.3,4.789988622980633,
15267,19,1,1035.76,6.94385574460686,
15270,75,4,1023.75,6.932203959384447,
15271,17,6,910.7,6.815310988590857,
15279,191,1,290.51,5.675074310519458,
15280,9,1,113.12,4.737250526345299,
15281,34,6,1927.41,7.564451108164153,
15288,37,3,1624.0,7.393263094763838,
15289,86,1,375.45,5.930785236296131,
15290,40,8,2032.57,7.617548148162725,
15291,9,11,3306.27,8.103878354644486,
15292,38,1,180.94,5.203676962393915,
15296,12,4,2091.49,7.64611002337969,
15298,24,5,1777.2,7.483356895687039,
15299,100,3,1431.81,7.267392830063296,
15301,9,7,2813.11,7.942401327173301,
15303,127,1,574.02,6.354404822801145,
15304,1,6,491.90000000000003,6.200306313711332,
15308,111,1,310.47,5.741303025403381,
15311,0,49,37109.77,10.521662502963608,
15312,52,2,607.9,6.411654050614528,
15314,36,1,327.97,5.795966561197395,
15316,163,1,165.0,5.111987788356544,
15319,120,1,204.5,5.32544603393629,
15321,128,1,1159.47,7.056580374454026,
15326,170,1,311.71,5.74527624348556,
15329,8,1,309.1,5.736894826106403,
15332,203,4,1661.06,7.415813075846797,
15333,45,1,1028.56,6.936886805488385,
15334,0,2,224.14000000000001,5.416722430926658,
15339,155,1,257.9,5.556441886757492,
15346,169,1,252.42000000000002,5.5350481913707625,
15347,203,1,201.60000000000002,5.311233591814583,
15349,24,1,366.11,5.905661530665687,
15350,210,1,115.65,4.759177998467439,
15351,206,1,274.67,5.6192044981809035,
15353,91,2,777.02,6.656752230788848,
15356,12,6,1607.57,7.383100864538506,
15358,15,13,4776.95,8.471766863201449,
15361,198,1,418.92,6.040064216944044,
15363,209,1,326.0,5.7899601708972535,
15364,91,1,331.80000000000007,5.807541708947054,
15365,152,1,208.61,5.3452486612324694,
15366,195,1,105.54,4.668520501488853,
15367,82,2,1416.18,7.256424260557557,
15370,40,3,1127.94,7.0290344183618965,
15373,10,7,1520.3,7.327320511469083,
15376,59,1,654.17,6.484894743944791,
15379,6,7,3703.29,8.217246886437776,
15380,202,1,230.10000000000002,5.442850517280335,
15381,50,2,596.85,6.393339886365589,
15382,21,4,2127.12,7.662994239849067,
15384,6,2,642.41,6.46678215711498,
15386,23,1,394.14,5.979240132485259,
15388,107,1,140.54,4.952582362647639,
15389,9,1,500.0,6.2166061010848646,
15392,197,1,338.98,5.828886792350624,
15393,118,1,124.10000000000001,4.829113417472866,
15394,41,2,1436.44,7.270619032669969,
15395,162,1,107.45,4.6862892372728835,
15397,126,1,94.0,4.553876891600541,
15400,21,2,458.8,6.130791612329081,
15402,33,1,440.99,6.091287257387372,
15405,26,1,349.1,5.85821882796062,
15406,138,1,252.29,5.534535077349518,
15407,20,3,545.73,6.303955079098154,
15408,101,1,267.18,5.591658396851496,
15410,9,5,2361.9300000000003,7.767657653387992,
15411,19,1,156.4,5.058790335983303,
15412,8,1,190.53,5.25504445431457,
15414,79,1,36.2,3.616308761279101,
15415,150,1,572.8100000000001,6.3522983310705525,
15416,76,2,2274.43,7.7299243245137355,
15421,52,3,739.36,6.607136554388516,
15422,160,2,97.7,4.592084946439436,
15424,91,2,383.34,5.951527577504281,
15426,94,2,662.98,6.498252028540875,
15433,50,2,533.3,6.2809574789637255,
15434,37,1,306.96,5.729969904409849,
15436,71,1,489.05,6.194507426715189,
15437,99,1,200.16,5.304100611303764,
15440,45,1,125.8,4.842611042003125,
15442,85,1,594.0,6.38856140554563,
15443,157,1,437.71,6.083838602532844,
15445,101,1,113.5,4.740574822994295,
15447,167,1,155.17,5.050945157499754,
15448,149,1,494.64,6.2058498567482925,
15449,22,2,647.7,6.47497036021901,
15452,101,1,247.25,5.514436302925282,
15453,6,2,345.03000000000003,5.846525476501358,
15454,199,1,179.1,5.19351225218191,
15456,120,3,447.22,6.105284183307442,
15457,99,1,237.07,5.472564748074418,
15460,191,1,216.76,5.383393538903156,
15462,24,1,105.0,4.663439094112067,
15464,175,1,1048.85,6.956402575803658,
15465,17,13,5352.509999999999,8.585507699533444,
15482,2,4,2103.5,7.651833188210626,
15483,103,1,114.85,4.752296250878385,
15485,173,2,1278.63,7.154326252627046,
15489,48,1,348.26,5.855816630511699,
15491,16,4,2409.95,7.78777613968326,
15493,86,2,951.25,6.858827605358713,
15497,156,1,970.6,6.878944197128018,
15498,5,16,8110.71,9.001063975685032,
15502,112,4,2640.46,7.879087073578491,
15503,199,1,147.09,4.997820197049412,
15507,8,1,492.36,6.201239130683238,
15508,26,6,1000.27,6.909024473214282,
15512,196,1,101.2,4.626931677769604,
15513,12,13,6929.8,8.843730525636692,
15514,62,6,2561.94,7.848910316023723,
15517,70,1,267.03,5.591098914544516,
15518,52,4,987.57,6.896259454468653,
15521,49,4,1417.78,7.257552626380602,
15525,210,1,313.93,5.7523503919083945,
15527,19,4,1147.29,7.046029158218578,
15528,91,1,229.33,5.4395130632148145,
15529,47,7,1932.21,7.566937112728086,
15530,6,2,990.88,6.89960213222575,
15532,3,2,901.69,6.805379194365271,
15535,10,4,536.4,6.286742696181391,
15537,0,1,110.92,4.717784330357226,
15543,125,1,127.86,4.858726543710496,
15544,10,5,2077.4900000000002,7.639396947519223,
15545,208,1,135.32999999999998,4.915078417198038,
15547,31,7,2404.53,7.7855255324814046,
15549,153,1,942.1,6.8491723215498395,
15550,7,2,279.03999999999996,5.634932450108996,
15552,54,1,90.12,4.512177319138927,
15554,114,1,217.2,5.38541207339897,
15555,12,8,2121.99,7.660580751376571,
15561,52,1,265.75,5.586311890181863,
15562,188,1,134.55,4.909340575944674,
15563,37,2,735.62,6.602072155420804,
15569,169,1,288.5,5.66815529701305,
15570,43,8,2525.42,7.834558559872829,
15572,85,3,681.04,6.525088307149951,
15574,14,4,702.25,6.555712447369967,
15577,142,1,29.65,3.4226326623822203,
15579,150,1,199.6,5.301312875527835,
15581,9,9,653.84,6.484390930986141,
15582,57,1,303.61,5.719032269863077,
15585,13,1,455.3,6.123150487933357,
15587,188,1,344.88,5.846091894092229,
15589,92,3,478.53000000000003,6.172806457538428,
15594,71,1,267.91,5.59437675112927,
15596,51,4,1389.69,7.2375553058352855,
15599,41,1,448.83,6.108869733610586,
15601,7,10,5123.4,8.541768723982278,
15602,37,5,542.95,6.298857330867092,
15605,89,3,690.1800000000001,6.53840028188603,
15606,7,7,2136.16,7.667233123831358,
15607,173,1,104.76,4.6611723761033765,
15609,21,1,298.48,5.702047637362485,
15611,0,6,546.67,6.305672915777904,
15615,20,12,5221.96,8.560819569973123,
15620,57,2,875.01,6.775377506396349,
15622,34,5,2602.0,7.864419904994565,
15624,43,2,311.4,5.744284417965531,
15625,16,2,945.27,6.8525279405917034,
15626,166,1,281.88,5.645022779449278,
15628,19,3,1005.12,6.913856627840113,
15630,41,1,396.86,5.986100184608831,
15632,19,4,1556.66,7.350939974117316,
15636,119,1,306.7,5.729125282327996,
15640,22,8,6780.22,8.821912305749951,
15641,97,3,1305.38,7.175015232292282,
15643,28,3,664.0,6.499787040655854,
15644,3,4,813.0,6.70196036600254,
15646,83,2,340.04,5.831999772456955,
15648,41,2,657.35,6.489736704802353,
15649,173,2,816.0,6.705639094860003,
15651,97,1,227.32,5.430748153728526,
15655,80,1,560.67,6.330914488818843,
15656,15,3,563.63,6.336170649370582,
15658,27,5,1024.1000000000001,6.932545447789356,
15660,41,4,739.02,6.606677212860019,
15661,154,2,309.8,5.739149618493492,
15665,5,2,2242.01,7.7155739928250275,
15668,54,1,76.32000000000001,4.34795265434013,
15669,13,2,434.74,6.077045735198188,
15670,133,1,173.05,5.159342614257448,
15671,79,3,1033.13,6.9413157725040975,
15673,51,2,1785.73,7.488142412529675,
15674,52,3,1044.95,6.95268084233513,
15675,117,1,45.0,3.828641396489095,
15676,120,1,897.8,6.801060540311174,
15679,19,1,178.22,5.188614101456073,
15680,203,1,478.89,6.173556910972577,
15681,20,3,703.22,6.557090807340088,
15687,23,5,1679.45,7.426816893672842,
15689,198,1,103.5,4.6491870714048655,
15691,89,1,136.8,4.925803358579558,
15694,13,9,3305.78,8.10373018521701,
15695,103,2,409.98,6.018544551511725,
15696,57,6,1637.9,7.401780564069782,
15700,9,2,696.68,6.54776054491873,
15703,101,1,211.5,5.358941988364472,
15704,24,2,1507.32,7.31875172764784,
15705,38,1,143.1,4.970507503005476,
15708,59,5,2068.3,7.634965664817783,
15709,120,1,133.25,4.899703733388974,
15712,20,2,458.65000000000003,6.130465330309764,
15713,203,1,171.15,5.148366189784533,
15716,38,3,902.44,6.806209699415415,
15717,71,1,150.3,5.01926462079431,
15719,15,8,2773.12,7.928088858771152,
15722,24,2,770.65,6.64853107934684,
15723,201,1,203.1,5.318610069815799,
15724,38,2,218.25,5.390212631252292,
15727,35,4,2750.87,7.920035959565374,
15729,49,1,85.0,4.454347296253507,
15730,43,1,467.43,6.149386677494962,
15732,49,2,294.12,5.68738205328842,
15733,119,1,162.3,5.095588999976419,
15734,37,1,578.6500000000001,6.362424473116411,
15737,23,4,729.73,6.5940440344755205,
15738,20,10,2929.06,7.982778179617145,
15743,21,1,322.55,5.779353661503275,
15745,73,1,302.85,5.716534158581364,
15747,9,1,242.65,5.495732769289515,
15750,7,4,1109.83,7.012862762630064,
15752,86,3,1045.18,6.952900713950112,
15753,141,1,79.2,4.384523514872469,
15754,83,1,91.8,4.530446639792155,
15755,72,2,620.73,6.432505914896334,
15756,50,2,249.12,5.521940802699097,
15757,54,1,261.36,5.5697176064255345,
15759,55,3,253.04,5.537491734934774,
15764,21,3,1694.52,7.435744757426526,
15768,40,2,229.15,5.438731270263251,
15769,9,14,22725.72,10.031296603750278,
15775,82,1,104.9,4.662495252607361,
15777,78,4,1047.11,6.954743821204941,
15780,20,3,475.28000000000003,6.166005916582974,
15781,142,1,83.35,4.434974808991977,
15785,34,2,1330.4,7.193986299166603,
15789,195,1,351.3,5.864483085347192,
15791,41,1,1223.24,7.110075522282781,
15793,105,1,306.64,5.728930268188853,
15796,24,4,1249.92,7.13163455958117,
15797,51,3,1840.2,7.518172811943086,
15799,22,2,481.24,6.178441915438131,
15800,83,1,244.5,5.503296947234575,
15804,7,2,875.39,6.775811197341288,
15805,12,10,2997.75,8.005950814153904,
15806,113,1,300.36,5.708305563383786,
15808,143,4,3734.9700000000003,8.225762769337907,
15809,21,4,399.21,5.991989409343697,
15810,7,3,1361.19,7.216848977714349,
15811,42,4,1294.84,7.16691441250068,
15812,26,3,1054.22,6.961504554976328,
15813,44,2,1303.9099999999999,7.173889351861321,
15815,49,3,1394.08,7.240707040281402,
15819,36,2,1177.14,7.071692202650814,
15820,156,1,206.98,5.337441921232086,
15822,196,1,440.2,6.089498287379348,
15823,209,1,15.0,2.772588722239781,
15825,9,1,282.94,5.648762948235428,
15826,47,1,720.0,6.580639137284949,
15827,20,10,1115.67,7.018106321221174,
15831,161,1,309.94,5.7395999675215945,
15832,91,1,836.79,6.7307674724187825,
15834,2,2,1541.82,7.3413671896931385,
15835,97,2,488.31,6.192996235445731,
15838,2,10,9567.56,9.166238002905786,
15840,9,1,241.74,5.491990911678215,
15841,55,2,613.26,6.42041829128505,
15843,140,1,118.95000000000002,4.787074989285704,
15845,16,4,1963.34,7.582911590021163,
15847,125,1,180.68,5.202246897797303,
15850,5,1,118.88,4.786491242448462,
15852,23,2,160.71,5.085804607589853,
15854,9,8,2037.69,7.620062723704488,
15855,20,4,474.69,6.164766381564976,
15856,19,9,7673.91,8.945711846002279,
15858,126,2,816.22,6.705908336457008,
15860,69,3,420.26,6.043250220257212,
15861,104,2,722.48,6.584072902289314,
15862,41,2,491.01,6.198499041489006,
15863,29,1,9.2,2.322387720290225,
15864,14,2,414.26,6.028904830081827,
15865,50,1,313.93,5.7523503919083945,
15867,20,10,2057.77,7.6298639960773285,
15869,114,2,149.64,5.014892884348897,
15874,14,6,1832.75,7.514118329457191,
15880,206,1,343.28000000000003,5.8414552797812735,
15881,149,5,501.39000000000004,6.219376710497294,
15882,35,4,516.36,6.248738957138337,
15885,146,1,15.0,2.772588722239781,
15889,206,1,297.92,5.70017597906209,
15891,63,1,524.52,6.2643882485842175,
15894,90,2,263.55,5.5780302693501405,
15897,31,2,222.05,5.407395961574274,
15898,63,4,1002.99,6.911737340042709,
15899,205,1,56.25,4.047427642434349,
15903,64,2,641.6400000000001,6.4655846918655575,
15906,56,3,683.16,6.528191808396626,
15907,13,2,529.52,6.273857657626152,
15909,10,1,191.94,5.262379259742407,
15910,44,4,550.61,6.312841274833859,
15912,15,2,264.62,5.582066715972105,
15916,28,5,848.53,6.744683255379543,
15917,84,1,123.1,4.821087692210561,
15918,27,2,334.23,5.814816863409831,
15919,205,1,270.72,5.604772124323102,
15921,9,1,336.03000000000003,5.820171947161762,
15922,210,1,369.5,5.914853444736141,
15923,209,1,127.08,4.852655068688459,
15925,31,1,207.15,5.3382589736409845,
15932,2,5,1583.3700000000001,7.3679421309560285,
15935,76,1,108.03999999999999,4.691714787388277,
15938,38,4,335.3,5.818003618746224,
15939,17,9,4967.87,8.51094772905441,
15940,148,1,35.8,3.6054978451748854,
15944,113,1,325.1,5.787204082795274,
15945,202,1,181.0,5.204006687076795,
15950,196,1,428.82000000000005,6.0633665163970605,
15951,122,1,375.16999999999996,5.930041168870556,
15952,62,1,232.65,5.453824269146435,
15953,48,4,826.14,6.717973967274328,
15955,40,3,1445.6200000000001,7.2769850798415225,
15965,204,1,156.19,5.057455264740146,
15967,155,1,173.8,5.163642463221435,
15969,22,1,308.7,5.735604086979157,
15970,140,1,314.1,5.752890048763229,
15971,79,4,1086.15,6.991314872081068,
15973,203,1,307.82000000000005,5.732758582892719,
15974,21,4,2054.85,7.628444666715106,
15976,2,2,430.94,6.068286689709266,
15980,91,1,760.18,6.634869860773088,
15981,5,5,2061.0,7.631431664576906,
15983,197,3,1148.27,7.046882237188818,
15984,70,5,782.08,6.663234861908342,
15985,73,1,899.58,6.803039000203605,
15987,36,3,162.74,5.098279803948302,
15990,124,1,401.37,5.997372063322444,
15996,2,4,796.3,6.681231019508449,
15998,8,3,2112.06,7.6558924128589085,
16003,2,2,1254.7,7.135448464994918,
16005,19,2,298.08,5.700711096131715,
16006,48,1,101.4,4.628886712605407,
16007,17,2,733.45,6.599121919777424,
16008,41,1,139.15,4.942713277610797,
16010,82,3,407.5,6.012491914300058,
16011,13,8,1369.71,7.223084132753147,
16013,9,24,13091.6,9.479802464085138,
16014,128,1,262.93,5.575683916472286,
16016,33,4,817.57,6.707558915451251,
16018,17,1,161.9,5.093136515607999,
16019,69,6,2489.5,7.820238772513338,
16022,97,1,628.28,6.4445763086835,
16023,29,2,500.69,6.217982399061142,
16027,13,4,460.37,6.134200324119941,
16029,1,33,27091.11,10.206997820565736,
16030,146,1,331.24,5.805857599322498,
16031,84,1,305.63,5.725641809009095,
16033,2,12,3904.08,8.270033548619638,
16034,33,3,437.7,6.083815808172168,
16036,100,1,188.73,5.245602008876042,
16037,106,3,855.02,6.752293740354778,
16038,14,2,393.33,5.977188122189173,
16040,105,1,422.43,6.048388211174136,
16042,169,1,24.95,3.2561716096118976,
16043,48,3,676.49,6.518394792497323,
16045,82,2,861.25,6.7595452518169505,
16048,210,2,256.44,5.550786683244073,
16050,10,1,137.9,4.933754249760298,
16055,57,1,134.8,4.911183215124596,
16057,48,3,1059.54,6.966533491350949,
16059,0,4,951.3000000000001,6.8588801112,
16062,78,2,578.18,6.361613310088579,
16063,97,1,335.32,5.818063087688587,
16065,202,1,372.09,5.921819677402093,
16072,125,1,584.3199999999999,6.3721587062242255,
16073,134,1,122.39999999999999,4.8154311114712876,
16076,45,1,305.45000000000005,5.725054609931741,
16078,120,1,79.2,4.384523514872469,
16080,111,1,130.26,4.877180089045576,
16081,22,3,992.37,6.901103202901759,
16083,197,1,337.98,5.825941108589908,
16084,136,1,436.18,6.0803450096018565,
16085,73,2,325.04,5.787020073226257,
16086,37,3,587.0600000000001,6.376828983509143,
16091,35,1,157.25,5.064176061024286,
16092,34,2,593.73,6.388107521043036,
16094,56,1,252.1,5.533784667551078,
16096,101,1,195.62,5.281272931938778,
16097,77,1,185.04999999999998,5.226015454792631,
16098,22,4,1222.22,7.109242005037102,
16099,62,1,318.3,5.766131099720736,
16103,23,3,805.26,6.69240627113384,
16105,85,1,336.96,5.822927545284644,
16107,20,1,532.9,6.280208555506141,
16109,55,2,611.88,6.418169158208565,
16110,99,2,693.93,6.543811121067789,
16112,170,2,136.14,4.921002301856218,
16113,20,1,161.38,5.089939267434301,
16114,7,1,135.75000000000003,4.918154441302091,
16115,17,4,658.66,6.49172455076919,
16116,48,1,612.78,6.419636557751217,
16117,26,1,232.21,5.451939335203601,
16121,52,1,287.89,5.666045992819804,
16122,169,2,249.84,5.52481528567482,
16124,154,1,249.0,5.521460917862246,
16125,204,1,289.35,5.671087091818059,
16126,21,2,1844.0,7.520234556474628,
16128,119,1,388.3,5.96435025461641,
16131,44,2,1664.52,7.417892665967518,
16133,22,12,6571.37,8.790629777024625,
16134,196,1,283.53000000000003,5.650838696161777,
16135,99,1,517.55,6.251036455035743,
16136,114,1,159.3,5.0770470596155075,
16139,43,1,139.79999999999998,4.947340443723942,
16140,208,1,124.14,4.829433110570218,
16142,86,1,535.34,6.284768288327816,
16143,49,4,1324.17,7.189296032077132,
16144,83,1,175.2,5.171619713502079,
16145,13,5,1647.72,7.407754508263253,
16146,40,2,659.13,6.492436785321457,
16148,133,1,76.32000000000001,4.34795265434013,
16150,107,2,964.48,6.872625386998399,
16152,105,1,1829.04,7.512093103520083,
16153,22,3,700.1,6.552650530212922,
16156,43,3,1060.57,6.967504223387349,
16159,118,1,348.2,5.855644823965447,
16161,6,11,2593.8,7.8612647213389,
16162,89,1,37.4,3.648057459593681,
16163,69,2,856.6,6.754137790316538,
16168,23,10,1395.31,7.24158832170722,
16170,20,3,944.87,6.8521051388899705,
16172,12,2,551.35,6.314181903318284,
16175,6,3,736.89,6.60379476200068,
16180,7,5,4327.28,8.372925513442928,
16182,40,2,2517.0,7.831220214604293,
16184,19,2,447.89,6.106777868863437,
16185,69,1,335.0,5.817111159963204,
16186,26,5,1347.35,7.206636901687518,
16187,6,8,3475.62,8.153815836417829,
16188,63,2,565.77,6.339953577693097,
16191,99,8,2615.68,7.869661617636764,
16193,73,1,314.45,5.754000190816819,
16200,1,1,550.57,6.312768757202979,
16202,197,1,365.27,5.903370766348874,
16203,64,2,318.3,5.766131099720736,
16205,16,1,112.35,4.730480376953538,
16206,45,2,288.75,5.669018482219861,
16208,126,1,497.59,6.21178411473109,
16209,16,3,1904.26,7.552373761187485,
16210,50,9,10593.210000000001,9.268062904449069,
16212,120,1,498.15000000000003,6.2129066517824345,
16214,7,3,1062.75,6.969555679887584,
16216,104,1,749.9300000000001,6.621312438365307,
16217,72,2,304.25,5.721131112990814,
16218,43,4,1728.76,7.455737949544461,
16221,112,2,315.37,5.756912414710375,
16222,155,1,846.72,6.742550392588373,
16224,77,2,543.21,6.299335201777524,
16225,13,3,600.5600000000001,6.399526281063412,
16226,40,3,255.12,5.545646084650602,
16227,62,1,314.22,5.753270807747395,
16229,49,1,358.2,5.883879336428045,
16230,26,2,542.03,6.297164567026571,
16232,52,2,366.47,5.906641682667704,
16233,166,2,326.5,5.791488055075306,
16235,23,3,665.29,6.5017250112013265,
16239,26,1,347.9,5.8547853481927286,
16241,14,5,1007.78,6.916496958918891,
16242,2,3,846.59,6.7423970283066135,
16244,48,2,1522.75,7.328929680795481,
16245,93,1,453.98,6.120253461940899,
16247,7,1,114.56,4.749789875598035,
16249,38,2,1020.53,6.929056782402053,
16250,98,2,389.44,5.967274308306765,
16253,92,1,1700.4,7.439206720541784,
16255,83,4,1061.67,6.968539887999937,
16256,103,1,752.4300000000001,6.624636113950167,
16257,13,1,46.95,3.8701588013294472,
16258,6,2,1833.46,7.514505439251269,
16261,83,1,254.96,5.54502118227126,
16265,97,5,2875.14,7.964204396376612,
16266,13,4,488.84,6.194078807169699,
16270,190,1,1141.24,7.040746525754151,
16271,195,1,133.22,4.899480244730094,
16274,210,1,357.95,5.883183103022492,
16275,33,1,559.87,6.329489149614112,
16276,13,1,810.6000000000001,6.69900760795166,
16279,13,1,359.08000000000004,5.886326228984677,
16282,176,1,168.3,5.13167228913909,
16283,45,1,277.81,5.630530546248866,
16287,6,1,142.5,4.966335035199676,
16293,44,4,1129.74,7.030627564631029,
16297,105,1,301.9,5.713402718033191,
16298,23,1,114.3,4.747537427275013,
16303,170,1,827.1800000000001,6.719230522063542,
16306,50,6,632.27,6.450896871486089,
16309,77,1,334.2,5.814727368607928,
16315,167,1,226.37,5.426578646492048,
16316,43,5,1329.1100000000001,7.193016924562701,
16317,134,1,570.76,6.348719322911723,
16319,54,1,404.40000000000003,6.004874234017899,
16320,9,2,1038.46,6.946456626519212,
16321,142,3,223.65,5.414543635516169,
16323,33,1,207.50000000000003,5.339939041238856,
16324,14,1,166.56,5.121341496078834,
16325,82,1,190.82000000000002,5.256557432299805,
16326,10,5,918.58,6.823917044066181,
16327,36,4,2469.64,7.812232505370743,
16332,142,1,122.3,4.814620410170298,
16333,29,13,5909.280000000001,8.684448486604438,
16339,121,1,109.95,4.709079649378603,
16341,38,1,797.65,6.682922802235965,
16342,16,1,136.95,4.926891300663295,
16348,28,3,583.3199999999999,6.370448777966549,
16349,127,1,53.5,3.9982007016691985,
16350,170,1,376.7,5.934100229718411,
16351,169,1,153.9,5.042779747422823,
16353,54,11,2155.28,7.676139793726363,
16356,34,3,211.77,5.360211770085627,
16357,50,1,137.9,4.933754249760298,
16358,21,1,462.15000000000003,6.138050975700037,
16359,13,6,996.83,6.905582921120479,
16365,90,3,489.35999999999996,6.195139815226794,
16367,199,1,170.91,5.146971084053402,
16369,33,1,354.45,5.873384592375492,
16370,19,2,546.58,6.305508569737817,
16374,99,1,156.3,5.058154810064233,
16377,104,1,106.2,4.674696248636701,
16378,84,3,362.95,5.897016495564267,
16383,105,1,309.46,5.738055068598297,
16384,100,1,409.1,6.016401032398013,
16385,203,1,148.23000000000002,5.0054887399433765,
