CustomerID,CLV,churn_probability,CLV_Segment,Churn_Risk,Combined_Segment,Recommendations,Priority_Score
13527,303.656935526794,9.811484957822358e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6460674157303371
17158,202.56413676789774,1.2164913520962273e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6453864487572353
13476,394.7207665823953,8.297074138852167e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.644535240040858
13162,327.32684093634623,9.250644694702714e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6445352400408579
15530,445.8993287202667,7.697020798502763e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6443649982975825
17588,408.33635761275616,8.097100767656684e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6441947565543071
14224,226.0906574130641,1.1381939835075627e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6440245148110317
14976,240.86687984522683,1.1013723266728448e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6438542730677562
18257,417.86179494826496,7.935430090810769e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6436840313244807
17940,475.3136472703835,7.41029460016307e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6433435478379299
12413,150.9080730003024,1.3497114537130983e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6433435478379299
13610,266.2093819660502,1.0482437140524326e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.643003064351379
17659,397.4185976946678,8.204104062770057e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6430030643513789
17454,231.5910541107169,1.1168221902835285e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6428328226081035
16992,269.0877594634564,1.0412581907814911e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6426625808648281
17236,303.31988801085913,9.695688696353955e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6426625808648281
15646,151.9957939075858,1.3395817788364184e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6424072182499149
14175,449.81502748528374,7.581579808402239e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6423220973782772
16644,335.68745496735625,9.042988580176825e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6423220973782772
13477,412.7592641523762,7.943823376876935e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6423220973782772
12676,268.0163350738572,1.0409784145792855e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6421518556350017
12951,341.9217227254464,8.9029672523111e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6421518556350017
16242,471.4858438153004,7.40878469684958e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6418113721484509
12493,463.27904393144706,7.463007989372272e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6418113721484507
16320,387.64148343749747,8.287814878826794e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6414708886618998
16326,367.0473926794564,8.455502964466177e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6409601634320736
17604,203.61368699523862,1.1873790839445064e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6407899216887981
13538,316.2466220224153,9.350387131235038e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6402791964589718
15643,307.6959114122096,9.53881418297442e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6399387129724208
16806,392.7336185762753,8.132139406313854e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.63959822948587
13951,354.12155085607066,8.66682281497333e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6392577459993191
14004,411.2516190412017,7.848988126113454e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6389172625127681
17519,375.7331669392938,8.263856265955383e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6387470207694926
13021,448.7559316501547,7.495271070467879e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6384065372829417
14005,350.97457184024023,8.683875840631572e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6382362955396663
15841,220.00530593449477,1.1243206365918468e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6380660537963909
17696,326.2158721456698,9.064726746998986e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6378958120531154
16086,241.390067324309,1.0740830447275584e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6375553285665645
17828,364.35399583689616,8.382849969734707e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6367041198501873
13138,165.44627285430641,1.268896099304584e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6360231528770854
14958,301.0843180298605,9.514611321037592e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6356826693905345
17888,163.61119133293553,1.2738010646273779e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6355124276472591
17463,352.7776982802395,8.507616833242082e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6355124276472591
15407,301.39766858911815,9.484124596781385e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6353421859039836
16442,202.76192438119384,1.1631651197774318e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6351719441607082
16034,230.92309076814672,1.0879386280748804e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6341504937010556
12826,328.49989857498934,8.912648397085832e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6341504937010555
13873,180.67690475682423,1.211104549980746e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.63398025195778
15809,231.4006397663072,1.0837331032576003e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6338100102145046
13313,226.41780144935746,1.090827428384955e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6336397684712292
17372,410.2293557057711,7.719358485758221e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6334695267279538
14719,339.7902123064583,8.710387966459621e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6332992849846782
14404,401.4386810022082,7.800449175476842e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6327885597548519
13953,456.8436234297237,7.228417864268977e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6326183180115764
16571,371.1722802045349,8.126677109032698e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6326183180115764
17749,346.7154881394154,8.520384398025271e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6324480762683009
16493,372.7481812756569,8.086020741870925e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6319373510384747
12679,207.5625516022426,1.1217360373905194e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.630575417092271
15628,331.5244263204156,8.750200564122679e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6300646918624446
14083,166.4415645618997,1.2196599286085075e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6298944501191692
17442,436.448735218941,7.279354896638779e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6295539666326183
12468,330.7131610507408,8.747913504691951e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6292134831460674
15716,222.20687640971892,1.0832224006662727e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6292134831460674
17869,140.04784135311525,1.2880119193425799e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6292134831460674
15021,338.35370971705623,8.519052130395721e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6278515491998637
16016,250.52982417597002,1.0262013461215247e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6276813074565883
14913,317.28909885135363,8.903211501376518e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.627170582226762
15681,325.3623555675604,8.759371006306083e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6266598569969357
13627,353.01472762854405,8.238010273942109e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6266598569969357
15656,307.4130145401077,9.051182026098559e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6258086482805584
12609,329.19821696757697,8.652478733495172e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6247871978209056
13750,365.899492839556,7.862133166725016e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6225740551583248
14077,262.2036741853775,9.844747239640128e-11,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.621893088185223
15312,218.38764274970154,1.0601541866606112e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6218930881852229
17007,199.14065460831014,1.1066658700542575e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6216377255703098
16998,221.39111568574916,1.0526823857048839e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6212121212121212
17572,130.17671921066744,1.243607439249672e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6212121212121212
16444,235.70235631661012,1.0273581985131841e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6207013959822949
14684,222.31495890958058,1.0457057442181394e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6200204290091931
13717,344.57721089003564,8.14142087079972e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6200204290091931
16244,249.93810118493852,9.975198445033584e-11,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6193394620360912
15214,280.8661654364081,9.309197857021445e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6189989785495403
14047,217.77342803289855,1.05301989350437e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.618488253319714
17375,207.56892980628203,1.0720824228371839e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6183180115764386
16395,375.48091467585147,7.600364781978897e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6176370446033368
15038,235.74466472435273,1.015931783143742e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6176370446033368
14745,309.20326664350193,8.798672901377813e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6174668028600613
15059,331.3194781042991,8.328027156778717e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6172965611167858
15834,403.3230104380321,7.285416714353232e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6172965611167858
16838,239.83111842407098,1.0087686241888605e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6171263193735104
15724,207.48966349522013,1.0660694549358141e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6167858358869596
13837,192.9314071155443,1.1001310973313139e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6167858358869595
15918,261.1373916018791,9.622658225794112e-11,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6152536601974804
17593,398.92228589066633,7.272493718346595e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6150834184542049
14867,272.6856932243287,9.346989848779685e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6144024514811032
17302,188.80551307727777,1.0963252528028988e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6138917262512769
16027,276.1236534211187,9.227085762120169e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6137214845080015
14201,228.97262211818892,1.0146683493417186e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.613551242764726
16612,306.5266053311479,8.713429977547094e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.613210759278175
17671,233.0728251349027,1.0075162926170833e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6128702757916241
15976,389.91855956418743,7.387335188013822e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6128702757916241
16153,279.09833315013645,9.157163916029276e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6128702757916241
16647,340.8896166762931,7.967093651473078e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.612870275791624
15750,358.46553700275814,7.686495884229316e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6127000340483486
13309,200.53354144178311,1.0658274263164458e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6125297923050732
16714,137.65539709194286,1.183790843128918e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6121893088185223
14998,347.8127152272661,7.820188940854678e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6120190670752468
14276,319.6907750015517,8.406231266633313e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6118488253319714
17033,208.3970858646971,1.0422307461510627e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6108273748723186
12993,175.07709815845948,1.1031464630661958e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6105720122574055
14553,158.7262787899867,1.1218537210311297e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6087844739530133
15912,291.00944960174553,8.812195417817748e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6086142322097379
15563,263.1507405440088,9.318634752730759e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.607933265236636
14477,297.8181269532629,8.676948048957911e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6070820565202588
16203,151.1772308766559,1.1344680750369207e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6065713312904324
17889,167.58186068363665,1.098845459068798e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6062308478038815
14818,345.6729427145636,7.667133594679854e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6048689138576779
16059,381.1078804468607,7.172107352459989e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6046986721144024
16660,169.7528120748174,1.0841461062227609e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6036772216547497
18062,322.69586205837516,8.049094724071892e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6031664964249234
12654,220.3006595517566,9.948442070140118e-11,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6029111338100102
16419,340.598693222645,7.649836319956194e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6024855294518215
12897,178.89468546501485,1.0596501454074314e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.6014640789921689
16728,346.8817054835673,7.562372950076224e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.601123595505618
13982,370.2602624935837,7.146550018433118e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6004426285325162
15146,366.42215006841457,7.203526664056881e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.6002723867892408
13524,300.30099448804634,8.350897751085995e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.5997616615594143
15581,238.36548621807634,9.489031782550228e-11,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.5994211780728635
13487,185.0936871681009,1.0439560327313302e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.5994211780728634
13330,286.6213661996134,8.600187229035328e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.5990806945863125
14257,289.6876996180379,8.500666837107929e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.5987402110997617
16668,226.12194770008327,9.661560440576977e-11,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.5983997276132108
17402,337.93277120966115,7.588840666983288e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.5978890023833845
16955,223.27864328505464,9.662404210075692e-11,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.5971229145386449
16566,316.31149693413283,7.93898280448957e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.5970377936670072
15048,156.60735277090868,1.0785883297614873e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.5968675519237316
14748,201.58952367071834,1.0111156356629181e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.5965270684371808
16206,173.36074735028,1.0458678367797347e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.5949948927477018
17630,321.6439603683981,7.766876031212178e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.5941436840313244
14475,270.2473331675779,8.779243998446873e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.5938032005447735
13005,305.0295119862499,8.092793102321139e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.5938032005447735
14450,258.25010932160916,8.919154304010135e-11,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.5936329588014981
15669,296.25358322847677,8.255973682480544e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.5936329588014981
15164,188.47657259387267,1.0234657565888483e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.5929519918283963
17966,248.10102831169172,9.107292697763114e-11,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.5929519918283963
12547,181.1603758363552,1.0264189498343512e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.5918454204971059
16634,121.87639499937546,1.088644729918542e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.5909090909090909
16655,276.4680741150069,8.47966141748202e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.5902281239359891
14880,256.51692300140127,8.858247468879199e-11,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.5898876404494382
18241,335.59891287058656,7.409362012822385e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.5892066734763364
17361,245.87271021514795,8.916578586593005e-11,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.587163772557031
17795,269.5208433079905,8.539524642969809e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.5871637725570309
13614,340.1802391496367,7.18152204370881e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.5861423220973783
17175,275.57004736733404,8.352696312385888e-11,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.5847803881511746
